julian,date
2454233.0,1b422.b37
2454233.5,1b422.b38
2454234.0,1b422.b2b8
2454234.5,1b422.b2b7
2454235.0,1b422.b2b7
2454235.5,1b422.b2b6
2454236.0,1b422.b2b6
2454236.5,1b422.b2b5
2454237.0,1b422.b2b5
2454237.5,1b422.b2b4
2454238.0,1b422.b2b4
2454238.5,1b422.b2b3
2454239.0,1b422.b2b3
2454239.5,1b422.b2b2
2454240.0,1b422.b2b2
2454240.5,1b422.b2b1
2454241.0,1b422.b2b1
2454241.5,1b422.b2b0
2454242.0,1b422.b20
2454242.5,1b422.b21
2454243.0,1b422.b21
2454243.5,1b422.b22
2454244.0,1b422.b22
2454244.5,1b422.b23
2454245.0,1b422.b23
2454245.5,1b422.b24
2454246.0,1b422.b24
2454246.5,1b422.b25
2454247.0,1b422.b25
2454247.5,1b422.b26
2454248.0,1b422.b26
2454248.5,1b422.b27
2454249.0,1b422.b27
2454249.5,1b422.b28
2454250.0,1b422.b1b8
2454250.5,1b422.b1b7
2454251.0,1b422.b1b7
2454251.5,1b422.b1b6
2454252.0,1b422.b1b6
2454252.5,1b422.b1b5
2454253.0,1b422.b1b5
2454253.5,1b422.b1b4
2454254.0,1b422.b1b4
2454254.5,1b422.b1b3
2454255.0,1b422.b1b3
2454255.5,1b422.b1b2
2454256.0,1b422.b1b2
2454256.5,1b422.b1b1
2454257.0,1b422.b1b1
2454257.5,1b422.b1b0
2454258.0,1b422.b10
2454258.5,1b422.b11
2454259.0,1b422.b11
2454259.5,1b422.b12
2454260.0,1b422.b12
2454260.5,1b422.b13
2454261.0,1b422.b13
2454261.5,1b422.b14
2454262.0,1b422.b14
2454262.5,1b422.b15
2454263.0,1b422.b15
2454263.5,1b422.b16
2454264.0,1b422.b16
2454264.5,1b422.b17
2454265.0,1b422.b17
2454265.5,1b422.b0b7
2454266.0,1b422.b0b7
2454266.5,1b422.b0b6
2454267.0,1b422.b0b6
2454267.5,1b422.b0b5
2454268.0,1b422.b0b5
2454268.5,1b422.b0b4
2454269.0,1b422.b0b4
2454269.5,1b422.b0b3
2454270.0,1b422.b0b3
2454270.5,1b422.b0b2
2454271.0,1b422.b0b2
2454271.5,1b422.b0b1
2454272.0,1b422.b0b1
2454272.5,1b422.b0b0
2454273.0,1b422.00
2454273.5,1b422.01
2454274.0,1b422.01
2454274.5,1b422.02
2454275.0,1b422.02
2454275.5,1b422.03
2454276.0,1b422.03
2454276.5,1b422.04
2454277.0,1b422.04
2454277.5,1b422.05
2454278.0,1b422.05
2454278.5,1b422.06
2454279.0,1b422.06
2454279.5,1b422.07
2454280.0,1b422.07
2454280.5,1b422.08
2454281.0,1b422.1b8
2454281.5,1b422.1b7
2454282.0,1b422.1b7
2454282.5,1b422.1b6
2454283.0,1b422.1b6
2454283.5,1b422.1b5
2454284.0,1b422.1b5
2454284.5,1b422.1b4
2454285.0,1b422.1b4
2454285.5,1b422.1b3
2454286.0,1b422.1b3
2454286.5,1b422.1b2
2454287.0,1b422.1b2
2454287.5,1b422.1b1
2454288.0,1b422.1b1
2454288.5,1b422.1b0
2454289.0,1b422.10
2454289.5,1b422.11
2454290.0,1b422.11
2454290.5,1b422.12
2454291.0,1b422.12
2454291.5,1b422.13
2454292.0,1b422.13
2454292.5,1b422.14
2454293.0,1b422.14
2454293.5,1b422.15
2454294.0,1b422.15
2454294.5,1b422.16
2454295.0,1b422.16
2454295.5,1b422.17
2454296.0,1b422.17
2454296.5,1b422.18
2454297.0,1b422.2b8
2454297.5,1b422.2b7
2454298.0,1b422.2b7
2454298.5,1b422.2b6
2454299.0,1b422.2b6
2454299.5,1b422.2b5
2454300.0,1b422.2b5
2454300.5,1b422.2b4
2454301.0,1b422.2b4
2454301.5,1b422.2b3
2454302.0,1b422.2b3
2454302.5,1b422.2b2
2454303.0,1b422.2b2
2454303.5,1b422.2b1
2454304.0,1b422.2b1
2454304.5,1b422.2b0
2454305.0,1b422.20
2454305.5,1b422.21
2454306.0,1b422.21
2454306.5,1b422.22
2454307.0,1b422.22
2454307.5,1b422.23
2454308.0,1b422.23
2454308.5,1b422.24
2454309.0,1b422.24
2454309.5,1b422.25
2454310.0,1b422.25
2454310.5,1b422.26
2454311.0,1b422.26
2454311.5,1b422.27
2454312.0,1b422.27
2454312.5,1b422.3b7
2454313.0,1b422.3b7
2454313.5,1b422.3b6
2454314.0,1b422.3b6
2454314.5,1b422.3b5
2454315.0,1b422.3b5
2454315.5,1b422.3b4
2454316.0,1b422.3b4
2454316.5,1b422.3b3
2454317.0,1b422.3b3
2454317.5,1b422.3b2
2454318.0,1b422.3b2
2454318.5,1b422.3b1
2454319.0,1b422.3b1
2454319.5,1b422.3b0
2454320.0,1b422.30
2454320.5,1b422.31
2454321.0,1b422.31
2454321.5,1b422.32
2454322.0,1b422.32
2454322.5,1b422.33
2454323.0,1b422.33
2454323.5,1b422.34
2454324.0,1b422.34
2454324.5,1b422.35
2454325.0,1b422.35
2454325.5,1b422.36
2454326.0,1b422.36
2454326.5,1b422.37
2454327.0,1b422.37
2454327.5,1b422.38
2454328.0,1b422.4b8
2454328.5,1b422.4b7
2454329.0,1b422.4b7
2454329.5,1b422.4b6
2454330.0,1b422.4b6
2454330.5,1b422.4b5
2454331.0,1b422.4b5
2454331.5,1b422.4b4
2454332.0,1b422.4b4
2454332.5,1b422.4b3
2454333.0,1b422.4b3
2454333.5,1b422.4b2
2454334.0,1b422.4b2
2454334.5,1b422.4b1
2454335.0,1b422.4b1
2454335.5,1b422.4b0
2454336.0,1b422.40
2454336.5,1b422.41
2454337.0,1b422.41
2454337.5,1b422.42
2454338.0,1b422.42
2454338.5,1b422.43
2454339.0,1b422.43
2454339.5,1b422.44
2454340.0,1b422.44
2454340.5,1b422.45
2454341.0,1b422.45
2454341.5,1b422.46
2454342.0,1b422.46
2454342.5,1b422.47
2454343.0,1b422.47
2454343.5,1b422.48
2454344.0,1b422.5b8
2454344.5,1b422.5b7
2454345.0,1b422.5b7
2454345.5,1b422.5b6
2454346.0,1b422.5b6
2454346.5,1b422.5b5
2454347.0,1b422.5b5
2454347.5,1b422.5b4
2454348.0,1b422.5b4
2454348.5,1b422.5b3
2454349.0,1b422.5b3
2454349.5,1b422.5b2
2454350.0,1b422.5b2
2454350.5,1b422.5b1
2454351.0,1b422.5b1
2454351.5,1b422.5b0
2454352.0,1b422.50
2454352.5,1b422.51
2454353.0,1b422.51
2454353.5,1b422.52
2454354.0,1b422.52
2454354.5,1b422.53
2454355.0,1b422.53
2454355.5,1b422.54
2454356.0,1b422.54
2454356.5,1b422.55
2454357.0,1b422.55
2454357.5,1b422.56
2454358.0,1b422.56
2454358.5,1b422.57
2454359.0,1b422.57
2454359.5,1b422.6b7
2454360.0,1b422.6b7
2454360.5,1b422.6b6
2454361.0,1b422.6b6
2454361.5,1b422.6b5
2454362.0,1b422.6b5
2454362.5,1b422.6b4
2454363.0,1b422.6b4
2454363.5,1b422.6b3
2454364.0,1b422.6b3
2454364.5,1b422.6b2
2454365.0,1b422.6b2
2454365.5,1b422.6b1
2454366.0,1b422.6b1
2454366.5,1b422.6b0
2454367.0,1b422.60
2454367.5,1b422.61
2454368.0,1b422.61
2454368.5,1b422.62
2454369.0,1b422.62
2454369.5,1b422.63
2454370.0,1b422.63
2454370.5,1b422.64
2454371.0,1b422.64
2454371.5,1b422.65
2454372.0,1b422.65
2454372.5,1b422.66
2454373.0,1b422.66
2454373.5,1b422.67
2454374.0,1b422.67
2454374.5,1b422.7b7
2454375.0,1b422.7b7
2454375.5,1b422.7b6
2454376.0,1b422.7b6
2454376.5,1b422.7b5
2454377.0,1b422.7b5
2454377.5,1b422.7b4
2454378.0,1b422.7b4
2454378.5,1b422.7b3
2454379.0,1b422.7b3
2454379.5,1b422.7b2
2454380.0,1b422.7b2
2454380.5,1b422.7b1
2454381.0,1b422.7b1
2454381.5,1b422.7b0
2454382.0,1b422.70
2454382.5,1b422.71
2454383.0,1b422.71
2454383.5,1b422.72
2454384.0,1b422.72
2454384.5,1b422.73
2454385.0,1b422.73
2454385.5,1b422.74
2454386.0,1b422.74
2454386.5,1b422.75
2454387.0,1b422.75
2454387.5,1b422.76
2454388.0,1b422.76
2454388.5,1b422.77
2454389.0,1b422.77
2454389.5,1b422.8b7
2454390.0,1b422.8b7
2454390.5,1b422.8b6
2454391.0,1b422.8b6
2454391.5,1b422.8b5
2454392.0,1b422.8b5
2454392.5,1b422.8b4
2454393.0,1b422.8b4
2454393.5,1b422.8b3
2454394.0,1b422.8b3
2454394.5,1b422.8b2
2454395.0,1b422.8b2
2454395.5,1b422.8b1
2454396.0,1b422.8b1
2454396.5,1b422.8b0
2454397.0,1b422.80
2454397.5,1b422.81
2454398.0,1b422.81
2454398.5,1b422.82
2454399.0,1b422.82
2454399.5,1b422.83
2454400.0,1b422.83
2454400.5,1b422.84
2454401.0,1b422.84
2454401.5,1b422.85
2454402.0,1b422.85
2454402.5,1b422.86
2454403.0,1b422.86
2454403.5,1b422.87
2454404.0,1b422.87
2454404.5,1b422.9b7
2454405.0,1b422.9b7
2454405.5,1b422.9b6
2454406.0,1b422.9b6
2454406.5,1b422.9b5
2454407.0,1b422.9b5
2454407.5,1b422.9b4
2454408.0,1b422.9b4
2454408.5,1b422.9b3
2454409.0,1b422.9b3
2454409.5,1b422.9b2
2454410.0,1b422.9b2
2454410.5,1b422.9b1
2454411.0,1b422.9b1
2454411.5,1b422.9b0
2454412.0,1b422.90
2454412.5,1b422.91
2454413.0,1b422.91
2454413.5,1b422.92
2454414.0,1b422.92
2454414.5,1b422.93
2454415.0,1b422.93
2454415.5,1b422.94
2454416.0,1b422.94
2454416.5,1b422.95
2454417.0,1b422.95
2454417.5,1b422.96
2454418.0,1b422.96
2454418.5,1b422.97
2454419.0,1b422.97
2454419.5,1b422.Ab7
2454420.0,1b422.Ab7
2454420.5,1b422.Ab6
2454421.0,1b422.Ab6
2454421.5,1b422.Ab5
2454422.0,1b422.Ab5
2454422.5,1b422.Ab4
2454423.0,1b422.Ab4
2454423.5,1b422.Ab3
2454424.0,1b422.Ab3
2454424.5,1b422.Ab2
2454425.0,1b422.Ab2
2454425.5,1b422.Ab1
2454426.0,1b422.Ab1
2454426.5,1b422.Ab0
2454427.0,1b422.A0
2454427.5,1b422.A1
2454428.0,1b422.A1
2454428.5,1b422.A2
2454429.0,1b422.A2
2454429.5,1b422.A3
2454430.0,1b422.A3
2454430.5,1b422.A4
2454431.0,1b422.A4
2454431.5,1b422.A5
2454432.0,1b422.A5
2454432.5,1b422.A6
2454433.0,1b422.A6
2454433.5,1b422.A7
2454434.0,1b422.A7
2454434.5,1b422.Bb7
2454435.0,1b422.Bb7
2454435.5,1b422.Bb6
2454436.0,1b422.Bb6
2454436.5,1b422.Bb5
2454437.0,1b422.Bb5
2454437.5,1b422.Bb4
2454438.0,1b422.Bb4
2454438.5,1b422.Bb3
2454439.0,1b422.Bb3
2454439.5,1b422.Bb2
2454440.0,1b422.Bb2
2454440.5,1b422.Bb1
2454441.0,1b422.Bb1
2454441.5,1b422.Bb0
2454442.0,1b422.B0
2454442.5,1b422.B1
2454443.0,1b422.B1
2454443.5,1b422.B2
2454444.0,1b422.B2
2454444.5,1b422.B3
2454445.0,1b422.B3
2454445.5,1b422.B4
2454446.0,1b422.B4
2454446.5,1b422.B5
2454447.0,1b422.B5
2454447.5,1b422.B6
2454448.0,1b422.B6
2454448.5,1b422.B7
2454449.0,1b422.B7
2454449.5,1b422.Cb7
2454450.0,1b422.Cb7
2454450.5,1b422.Cb6
2454451.0,1b422.Cb6
2454451.5,1b422.Cb5
2454452.0,1b422.Cb5
2454452.5,1b422.Cb4
2454453.0,1b422.Cb4
2454453.5,1b422.Cb3
2454454.0,1b422.Cb3
2454454.5,1b422.Cb2
2454455.0,1b422.Cb2
2454455.5,1b422.Cb1
2454456.0,1b422.Cb1
2454456.5,1b422.Cb0
2454457.0,1b423.bC0
2454457.5,1b423.bC1
2454458.0,1b423.bC1
2454458.5,1b423.bC2
2454459.0,1b423.bC2
2454459.5,1b423.bC3
2454460.0,1b423.bC3
2454460.5,1b423.bC4
2454461.0,1b423.bC4
2454461.5,1b423.bC5
2454462.0,1b423.bC5
2454462.5,1b423.bC6
2454463.0,1b423.bC6
2454463.5,1b423.bC7
2454464.0,1b423.bBb7
2454464.5,1b423.bBb6
2454465.0,1b423.bBb6
2454465.5,1b423.bBb5
2454466.0,1b423.bBb5
2454466.5,1b423.bBb4
2454467.0,1b423.bBb4
2454467.5,1b423.bBb3
2454468.0,1b423.bBb3
2454468.5,1b423.bBb2
2454469.0,1b423.bBb2
2454469.5,1b423.bBb1
2454470.0,1b423.bBb1
2454470.5,1b423.bBb0
2454471.0,1b423.bB0
2454471.5,1b423.bB1
2454472.0,1b423.bB1
2454472.5,1b423.bB2
2454473.0,1b423.bB2
2454473.5,1b423.bB3
2454474.0,1b423.bB3
2454474.5,1b423.bB4
2454475.0,1b423.bB4
2454475.5,1b423.bB5
2454476.0,1b423.bB5
2454476.5,1b423.bB6
2454477.0,1b423.bB6
2454477.5,1b423.bB7
2454478.0,1b423.bB7
2454478.5,1b423.bAb7
2454479.0,1b423.bAb7
2454479.5,1b423.bAb6
2454480.0,1b423.bAb6
2454480.5,1b423.bAb5
2454481.0,1b423.bAb5
2454481.5,1b423.bAb4
2454482.0,1b423.bAb4
2454482.5,1b423.bAb3
2454483.0,1b423.bAb3
2454483.5,1b423.bAb2
2454484.0,1b423.bAb2
2454484.5,1b423.bAb1
2454485.0,1b423.bAb1
2454485.5,1b423.bAb0
2454486.0,1b423.bA0
2454486.5,1b423.bA1
2454487.0,1b423.bA1
2454487.5,1b423.bA2
2454488.0,1b423.bA2
2454488.5,1b423.bA3
2454489.0,1b423.bA3
2454489.5,1b423.bA4
2454490.0,1b423.bA4
2454490.5,1b423.bA5
2454491.0,1b423.bA5
2454491.5,1b423.bA6
2454492.0,1b423.bA6
2454492.5,1b423.bA7
2454493.0,1b423.bA7
2454493.5,1b423.b9b7
2454494.0,1b423.b9b7
2454494.5,1b423.b9b6
2454495.0,1b423.b9b6
2454495.5,1b423.b9b5
2454496.0,1b423.b9b5
2454496.5,1b423.b9b4
2454497.0,1b423.b9b4
2454497.5,1b423.b9b3
2454498.0,1b423.b9b3
2454498.5,1b423.b9b2
2454499.0,1b423.b9b2
2454499.5,1b423.b9b1
2454500.0,1b423.b9b1
2454500.5,1b423.b9b0
2454501.0,1b423.b90
2454501.5,1b423.b91
2454502.0,1b423.b91
2454502.5,1b423.b92
2454503.0,1b423.b92
2454503.5,1b423.b93
2454504.0,1b423.b93
2454504.5,1b423.b94
2454505.0,1b423.b94
2454505.5,1b423.b95
2454506.0,1b423.b95
2454506.5,1b423.b96
2454507.0,1b423.b96
2454507.5,1b423.b97
2454508.0,1b423.b97
2454508.5,1b423.b8b7
2454509.0,1b423.b8b7
2454509.5,1b423.b8b6
2454510.0,1b423.b8b6
2454510.5,1b423.b8b5
2454511.0,1b423.b8b5
2454511.5,1b423.b8b4
2454512.0,1b423.b8b4
2454512.5,1b423.b8b3
2454513.0,1b423.b8b3
2454513.5,1b423.b8b2
2454514.0,1b423.b8b2
2454514.5,1b423.b8b1
2454515.0,1b423.b8b1
2454515.5,1b423.b8b0
2454516.0,1b423.b80
2454516.5,1b423.b81
2454517.0,1b423.b81
2454517.5,1b423.b82
2454518.0,1b423.b82
2454518.5,1b423.b83
2454519.0,1b423.b83
2454519.5,1b423.b84
2454520.0,1b423.b84
2454520.5,1b423.b85
2454521.0,1b423.b85
2454521.5,1b423.b86
2454522.0,1b423.b86
2454522.5,1b423.b87
2454523.0,1b423.b87
2454523.5,1b423.b7b7
2454524.0,1b423.b7b7
2454524.5,1b423.b7b6
2454525.0,1b423.b7b6
2454525.5,1b423.b7b5
2454526.0,1b423.b7b5
2454526.5,1b423.b7b4
2454527.0,1b423.b7b4
2454527.5,1b423.b7b3
2454528.0,1b423.b7b3
2454528.5,1b423.b7b2
2454529.0,1b423.b7b2
2454529.5,1b423.b7b1
2454530.0,1b423.b7b1
2454530.5,1b423.b7b0
2454531.0,1b423.b70
2454531.5,1b423.b71
2454532.0,1b423.b71
2454532.5,1b423.b72
2454533.0,1b423.b72
2454533.5,1b423.b73
2454534.0,1b423.b73
2454534.5,1b423.b74
2454535.0,1b423.b74
2454535.5,1b423.b75
2454536.0,1b423.b75
2454536.5,1b423.b76
2454537.0,1b423.b76
2454537.5,1b423.b77
2454538.0,1b423.b77
2454538.5,1b423.b6b7
2454539.0,1b423.b6b7
2454539.5,1b423.b6b6
2454540.0,1b423.b6b6
2454540.5,1b423.b6b5
2454541.0,1b423.b6b5
2454541.5,1b423.b6b4
2454542.0,1b423.b6b4
2454542.5,1b423.b6b3
2454543.0,1b423.b6b3
2454543.5,1b423.b6b2
2454544.0,1b423.b6b2
2454544.5,1b423.b6b1
2454545.0,1b423.b6b1
2454545.5,1b423.b6b0
2454546.0,1b423.b60
2454546.5,1b423.b61
2454547.0,1b423.b61
2454547.5,1b423.b62
2454548.0,1b423.b62
2454548.5,1b423.b63
2454549.0,1b423.b63
2454549.5,1b423.b64
2454550.0,1b423.b64
2454550.5,1b423.b65
2454551.0,1b423.b65
2454551.5,1b423.b66
2454552.0,1b423.b66
2454552.5,1b423.b67
2454553.0,1b423.b67
2454553.5,1b423.b5b7
2454554.0,1b423.b5b7
2454554.5,1b423.b5b6
2454555.0,1b423.b5b6
2454555.5,1b423.b5b5
2454556.0,1b423.b5b5
2454556.5,1b423.b5b4
2454557.0,1b423.b5b4
2454557.5,1b423.b5b3
2454558.0,1b423.b5b3
2454558.5,1b423.b5b2
2454559.0,1b423.b5b2
2454559.5,1b423.b5b1
2454560.0,1b423.b5b1
2454560.5,1b423.b5b0
2454561.0,1b423.b50
2454561.5,1b423.b51
2454562.0,1b423.b51
2454562.5,1b423.b52
2454563.0,1b423.b52
2454563.5,1b423.b53
2454564.0,1b423.b53
2454564.5,1b423.b54
2454565.0,1b423.b54
2454565.5,1b423.b55
2454566.0,1b423.b55
2454566.5,1b423.b56
2454567.0,1b423.b56
2454567.5,1b423.b57
2454568.0,1b423.b57
2454568.5,1b423.b4b7
2454569.0,1b423.b4b7
2454569.5,1b423.b4b6
2454570.0,1b423.b4b6
2454570.5,1b423.b4b5
2454571.0,1b423.b4b5
2454571.5,1b423.b4b4
2454572.0,1b423.b4b4
2454572.5,1b423.b4b3
2454573.0,1b423.b4b3
2454573.5,1b423.b4b2
2454574.0,1b423.b4b2
2454574.5,1b423.b4b1
2454575.0,1b423.b4b1
2454575.5,1b423.b4b0
2454576.0,1b423.b40
2454576.5,1b423.b41
2454577.0,1b423.b41
2454577.5,1b423.b42
2454578.0,1b423.b42
2454578.5,1b423.b43
2454579.0,1b423.b43
2454579.5,1b423.b44
2454580.0,1b423.b44
2454580.5,1b423.b45
2454581.0,1b423.b45
2454581.5,1b423.b46
2454582.0,1b423.b46
2454582.5,1b423.b47
2454583.0,1b423.b47
2454583.5,1b423.b48
2454584.0,1b423.b3b8
2454584.5,1b423.b3b7
2454585.0,1b423.b3b7
2454585.5,1b423.b3b6
2454586.0,1b423.b3b6
2454586.5,1b423.b3b5
2454587.0,1b423.b3b5
2454587.5,1b423.b3b4
2454588.0,1b423.b3b4
2454588.5,1b423.b3b3
2454589.0,1b423.b3b3
2454589.5,1b423.b3b2
2454590.0,1b423.b3b2
2454590.5,1b423.b3b1
2454591.0,1b423.b3b1
2454591.5,1b423.b3b0
2454592.0,1b423.b30
2454592.5,1b423.b31
2454593.0,1b423.b31
2454593.5,1b423.b32
2454594.0,1b423.b32
2454594.5,1b423.b33
2454595.0,1b423.b33
2454595.5,1b423.b34
2454596.0,1b423.b34
2454596.5,1b423.b35
2454597.0,1b423.b35
2454597.5,1b423.b36
2454598.0,1b423.b36
2454598.5,1b423.b37
2454599.0,1b423.b37
2454599.5,1b423.b2b7
2454600.0,1b423.b2b7
2454600.5,1b423.b2b6
2454601.0,1b423.b2b6
2454601.5,1b423.b2b5
2454602.0,1b423.b2b5
2454602.5,1b423.b2b4
2454603.0,1b423.b2b4
2454603.5,1b423.b2b3
2454604.0,1b423.b2b3
2454604.5,1b423.b2b2
2454605.0,1b423.b2b2
2454605.5,1b423.b2b1
2454606.0,1b423.b2b1
2454606.5,1b423.b2b0
2454607.0,1b423.b20
2454607.5,1b423.b21
2454608.0,1b423.b21
2454608.5,1b423.b22
2454609.0,1b423.b22
2454609.5,1b423.b23
2454610.0,1b423.b23
2454610.5,1b423.b24
2454611.0,1b423.b24
2454611.5,1b423.b25
2454612.0,1b423.b25
2454612.5,1b423.b26
2454613.0,1b423.b26
2454613.5,1b423.b27
2454614.0,1b423.b27
2454614.5,1b423.b28
2454615.0,1b423.b1b8
2454615.5,1b423.b1b7
2454616.0,1b423.b1b7
2454616.5,1b423.b1b6
2454617.0,1b423.b1b6
2454617.5,1b423.b1b5
2454618.0,1b423.b1b5
2454618.5,1b423.b1b4
2454619.0,1b423.b1b4
2454619.5,1b423.b1b3
2454620.0,1b423.b1b3
2454620.5,1b423.b1b2
2454621.0,1b423.b1b2
2454621.5,1b423.b1b1
2454622.0,1b423.b1b1
2454622.5,1b423.b1b0
2454623.0,1b423.b10
2454623.5,1b423.b11
2454624.0,1b423.b11
2454624.5,1b423.b12
2454625.0,1b423.b12
2454625.5,1b423.b13
2454626.0,1b423.b13
2454626.5,1b423.b14
2454627.0,1b423.b14
2454627.5,1b423.b15
2454628.0,1b423.b15
2454628.5,1b423.b16
2454629.0,1b423.b16
2454629.5,1b423.b17
2454630.0,1b423.b17
2454630.5,1b423.b0b7
2454631.0,1b423.b0b7
2454631.5,1b423.b0b6
2454632.0,1b423.b0b6
2454632.5,1b423.b0b5
2454633.0,1b423.b0b5
2454633.5,1b423.b0b4
2454634.0,1b423.b0b4
2454634.5,1b423.b0b3
2454635.0,1b423.b0b3
2454635.5,1b423.b0b2
2454636.0,1b423.b0b2
2454636.5,1b423.b0b1
2454637.0,1b423.b0b1
2454637.5,1b423.b0b0
2454638.0,1b423.00
2454638.5,1b423.01
2454639.0,1b423.01
2454639.5,1b423.02
2454640.0,1b423.02
2454640.5,1b423.03
2454641.0,1b423.03
2454641.5,1b423.04
2454642.0,1b423.04
2454642.5,1b423.05
2454643.0,1b423.05
2454643.5,1b423.06
2454644.0,1b423.06
2454644.5,1b423.07
2454645.0,1b423.07
2454645.5,1b423.08
2454646.0,1b423.1b8
2454646.5,1b423.1b7
2454647.0,1b423.1b7
2454647.5,1b423.1b6
2454648.0,1b423.1b6
2454648.5,1b423.1b5
2454649.0,1b423.1b5
2454649.5,1b423.1b4
2454650.0,1b423.1b4
2454650.5,1b423.1b3
2454651.0,1b423.1b3
2454651.5,1b423.1b2
2454652.0,1b423.1b2
2454652.5,1b423.1b1
2454653.0,1b423.1b1
2454653.5,1b423.1b0
2454654.0,1b423.10
2454654.5,1b423.11
2454655.0,1b423.11
2454655.5,1b423.12
2454656.0,1b423.12
2454656.5,1b423.13
2454657.0,1b423.13
2454657.5,1b423.14
2454658.0,1b423.14
2454658.5,1b423.15
2454659.0,1b423.15
2454659.5,1b423.16
2454660.0,1b423.16
2454660.5,1b423.17
2454661.0,1b423.17
2454661.5,1b423.18
2454662.0,1b423.2b8
2454662.5,1b423.2b7
2454663.0,1b423.2b7
2454663.5,1b423.2b6
2454664.0,1b423.2b6
2454664.5,1b423.2b5
2454665.0,1b423.2b5
2454665.5,1b423.2b4
2454666.0,1b423.2b4
2454666.5,1b423.2b3
2454667.0,1b423.2b3
2454667.5,1b423.2b2
2454668.0,1b423.2b2
2454668.5,1b423.2b1
2454669.0,1b423.2b1
2454669.5,1b423.2b0
2454670.0,1b423.20
2454670.5,1b423.21
2454671.0,1b423.21
2454671.5,1b423.22
2454672.0,1b423.22
2454672.5,1b423.23
2454673.0,1b423.23
2454673.5,1b423.24
2454674.0,1b423.24
2454674.5,1b423.25
2454675.0,1b423.25
2454675.5,1b423.26
2454676.0,1b423.26
2454676.5,1b423.27
2454677.0,1b423.27
2454677.5,1b423.28
2454678.0,1b423.3b8
2454678.5,1b423.3b7
2454679.0,1b423.3b7
2454679.5,1b423.3b6
2454680.0,1b423.3b6
2454680.5,1b423.3b5
2454681.0,1b423.3b5
2454681.5,1b423.3b4
2454682.0,1b423.3b4
2454682.5,1b423.3b3
2454683.0,1b423.3b3
2454683.5,1b423.3b2
2454684.0,1b423.3b2
2454684.5,1b423.3b1
2454685.0,1b423.3b1
2454685.5,1b423.3b0
2454686.0,1b423.30
2454686.5,1b423.31
2454687.0,1b423.31
2454687.5,1b423.32
2454688.0,1b423.32
2454688.5,1b423.33
2454689.0,1b423.33
2454689.5,1b423.34
2454690.0,1b423.34
2454690.5,1b423.35
2454691.0,1b423.35
2454691.5,1b423.36
2454692.0,1b423.36
2454692.5,1b423.37
2454693.0,1b423.37
2454693.5,1b423.4b7
2454694.0,1b423.4b7
2454694.5,1b423.4b6
2454695.0,1b423.4b6
2454695.5,1b423.4b5
2454696.0,1b423.4b5
2454696.5,1b423.4b4
2454697.0,1b423.4b4
2454697.5,1b423.4b3
2454698.0,1b423.4b3
2454698.5,1b423.4b2
2454699.0,1b423.4b2
2454699.5,1b423.4b1
2454700.0,1b423.4b1
2454700.5,1b423.4b0
2454701.0,1b423.40
2454701.5,1b423.41
2454702.0,1b423.41
2454702.5,1b423.42
2454703.0,1b423.42
2454703.5,1b423.43
2454704.0,1b423.43
2454704.5,1b423.44
2454705.0,1b423.44
2454705.5,1b423.45
2454706.0,1b423.45
2454706.5,1b423.46
2454707.0,1b423.46
2454707.5,1b423.47
2454708.0,1b423.47
2454708.5,1b423.48
2454709.0,1b423.5b8
2454709.5,1b423.5b7
2454710.0,1b423.5b7
2454710.5,1b423.5b6
2454711.0,1b423.5b6
2454711.5,1b423.5b5
2454712.0,1b423.5b5
2454712.5,1b423.5b4
2454713.0,1b423.5b4
2454713.5,1b423.5b3
2454714.0,1b423.5b3
2454714.5,1b423.5b2
2454715.0,1b423.5b2
2454715.5,1b423.5b1
2454716.0,1b423.5b1
2454716.5,1b423.5b0
2454717.0,1b423.50
2454717.5,1b423.51
2454718.0,1b423.51
2454718.5,1b423.52
2454719.0,1b423.52
2454719.5,1b423.53
2454720.0,1b423.53
2454720.5,1b423.54
2454721.0,1b423.54
2454721.5,1b423.55
2454722.0,1b423.55
2454722.5,1b423.56
2454723.0,1b423.56
2454723.5,1b423.57
2454724.0,1b423.57
2454724.5,1b423.6b7
2454725.0,1b423.6b7
2454725.5,1b423.6b6
2454726.0,1b423.6b6
2454726.5,1b423.6b5
2454727.0,1b423.6b5
2454727.5,1b423.6b4
2454728.0,1b423.6b4
2454728.5,1b423.6b3
2454729.0,1b423.6b3
2454729.5,1b423.6b2
2454730.0,1b423.6b2
2454730.5,1b423.6b1
2454731.0,1b423.6b1
2454731.5,1b423.6b0
2454732.0,1b423.60
2454732.5,1b423.61
2454733.0,1b423.61
2454733.5,1b423.62
2454734.0,1b423.62
2454734.5,1b423.63
2454735.0,1b423.63
2454735.5,1b423.64
2454736.0,1b423.64
2454736.5,1b423.65
2454737.0,1b423.65
2454737.5,1b423.66
2454738.0,1b423.66
2454738.5,1b423.67
2454739.0,1b423.67
2454739.5,1b423.7b7
2454740.0,1b423.7b7
2454740.5,1b423.7b6
2454741.0,1b423.7b6
2454741.5,1b423.7b5
2454742.0,1b423.7b5
2454742.5,1b423.7b4
2454743.0,1b423.7b4
2454743.5,1b423.7b3
2454744.0,1b423.7b3
2454744.5,1b423.7b2
2454745.0,1b423.7b2
2454745.5,1b423.7b1
2454746.0,1b423.7b1
2454746.5,1b423.7b0
2454747.0,1b423.70
2454747.5,1b423.71
2454748.0,1b423.71
2454748.5,1b423.72
